origin_id_user,destination_id_user,created_at
4578752548300521406,6398220244217780567,2021-11-05 11:14:54.793955+00
4578752548300521406,269546426615187216,2021-11-08 09:31:53.352454+00
4578752548300521406,7735918324383376707,2021-11-18 15:14:23.219946+00
4578752548300521406,8535461923246852866,2021-11-22 17:06:40.869284+00
4578752548300521406,3599177102849563480,2021-11-22 17:06:37.529137+00
4578752548300521406,3316844571157416826,2021-11-22 17:14:12.962026+00
4578752548300521406,1281986248713633829,2021-11-23 17:50:32.058269+00
4578752548300521406,8625673423541843362,2021-12-02 10:34:54.556128+00
4578752548300521406,7844742469977255158,2021-12-07 14:42:26.023322+00
4578752548300521406,1429591088122522961,2021-12-10 18:13:46.497294+00
4578752548300521406,6534322799637488378,2021-12-21 16:08:40.744385+00
3146812136517096184,5662611761154100570,2020-10-06 14:02:47.734+00
5360388313199267805,4350668590575230341,2020-10-25 21:03:51.274+00
5360388313199267805,5662611761154100570,2020-10-25 21:03:46.318+00
5360388313199267805,1254291982294166203,2020-10-28 16:10:30.172+00
5360388313199267805,6321887229348302000,2020-10-25 16:03:11.162+00
5360388313199267805,7416477288413185765,2020-10-26 10:58:51.46+00
5360388313199267805,7316008594556535521,2020-10-26 10:58:49.871+00
1254291982294166203,4350668590575230341,2020-10-25 11:30:25.126+00
1254291982294166203,5662611761154100570,2020-10-25 11:29:02.513+00
1254291982294166203,4578752548300521406,2020-10-28 13:02:13.889+00
1254291982294166203,5360388313199267805,2020-10-28 13:02:04.882+00
1254291982294166203,6321887229348302000,2020-10-25 11:29:16.756+00
5799031067080426963,4350668590575230341,2020-11-01 13:01:06.035+00
5799031067080426963,5662611761154100570,2020-11-01 13:00:55.585+00
5799031067080426963,4578752548300521406,2020-11-01 13:01:00.864+00
5799031067080426963,1312248130551447410,2020-11-13 15:26:58.696+00
5799031067080426963,4560340180779680557,2020-11-14 08:42:19.932+00
5799031067080426963,9203483486488200964,2020-11-13 15:27:05.729+00
5799031067080426963,8556845645683525159,2021-11-04 11:33:05.746325+00
5799031067080426963,1668027179608367102,2021-12-02 18:10:40.253811+00
5799031067080426963,6296909813641794535,2021-11-05 11:27:26.304008+00
5799031067080426963,1715586362100356219,2021-09-30 15:33:49.205286+00
5799031067080426963,3280984547293264518,2021-10-22 08:04:07.055021+00
5799031067080426963,8895113573274511385,2021-11-05 11:32:03.04366+00
5799031067080426963,6224883478991034519,2021-11-05 11:04:12.099374+00
5799031067080426963,4975741374055012739,2021-12-13 16:14:51.10731+00
5799031067080426963,4058276202685248503,2021-12-20 10:21:21.327068+00
5799031067080426963,6534322799637488378,2021-12-20 10:23:57.926342+00
2557838176482127861,4350668590575230341,2020-10-19 06:17:29.679+00
2557838176482127861,5662611761154100570,2020-10-19 11:16:04.524+00
2557838176482127861,4578752548300521406,2020-10-19 06:17:28.139+00
2557838176482127861,5569712653641682656,2021-02-04 14:09:06.599007+00
7698811554040478099,4350668590575230341,2020-10-18 07:12:39.52+00
7698811554040478099,4578752548300521406,2020-10-07 14:19:27.791+00
378482298568997737,4350668590575230341,2020-09-21 21:33:44.696+00
378482298568997737,5662611761154100570,2020-09-21 21:33:30.351+00
378482298568997737,4578752548300521406,2020-09-21 21:33:25.53+00
4458760215873914392,4350668590575230341,2020-09-22 08:10:42.711+00
7621815396402138317,4350668590575230341,2020-09-22 12:10:17.428+00
4046019769559815505,4350668590575230341,2020-10-07 13:06:52.187+00
4046019769559815505,5662611761154100570,2020-10-07 19:22:34.174+00
4046019769559815505,4578752548300521406,2020-10-29 16:05:31.554+00
4046019769559815505,4020039083291859172,2020-10-17 15:39:00.478+00
4046019769559815505,2785457223132338347,2020-10-08 20:09:08.656+00
4046019769559815505,7975531780048951166,2020-10-13 19:34:51.865+00
4046019769559815505,8916588042541856484,2020-10-13 19:34:53.458+00
4046019769559815505,5139847892397446365,2020-10-13 19:34:54.338+00
4046019769559815505,7949877464346555042,2020-10-16 16:01:18.726+00
4046019769559815505,3772699198306865545,2020-10-17 15:36:49.862+00
4046019769559815505,101951088122889132,2020-10-20 10:21:54.931+00
4046019769559815505,5940211436964817226,2020-10-20 10:33:52.467+00
4046019769559815505,6663848925977741713,2020-10-20 10:42:17.498+00
4046019769559815505,5837010926527598891,2020-10-20 10:55:06.924+00
4046019769559815505,8293001404126095726,2020-10-20 11:27:48.996+00
4046019769559815505,7962045980775791964,2020-10-20 12:24:01.514+00
4046019769559815505,655382049144585986,2020-10-20 13:32:06.031+00
4046019769559815505,7532275397892590114,2020-10-20 18:49:41.908+00
4046019769559815505,7284756777344774715,2020-10-20 19:39:35.936+00
4046019769559815505,5451002439493639880,2020-10-21 15:09:52.304+00
6803277595540671062,4350668590575230341,2020-09-22 16:58:47.811+00
6803277595540671062,5662611761154100570,2020-09-22 17:03:47.155+00
1654237165802671770,4350668590575230341,2020-10-07 11:25:35.743+00
1654237165802671770,5662611761154100570,2020-10-20 08:24:43.516+00
1654237165802671770,4578752548300521406,2020-10-17 18:38:53.868+00
1654237165802671770,5799031067080426963,2021-04-02 10:27:48.129502+00
1654237165802671770,1059597418107618144,2020-10-20 08:24:38.83+00
1654237165802671770,4225338159648452352,2021-04-12 08:43:51.795712+00
1654237165802671770,5986595940474778697,2021-04-12 08:44:02.075267+00
1654237165802671770,4364191615548407241,2020-10-24 10:46:22.181+00
1654237165802671770,9148208895795339310,2020-10-24 10:45:47.989+00
1654237165802671770,5684593033830512523,2020-10-24 10:46:39.293+00
1654237165802671770,3440323574651209741,2020-12-22 14:58:05.47+00
1654237165802671770,5198159360740897875,2021-04-12 08:43:34.116324+00
1654237165802671770,3461630385475776895,2021-05-05 09:02:19.207147+00
1654237165802671770,3727771555537968593,2021-08-26 08:11:14.002221+00
1654237165802671770,5852219741076239120,2021-05-18 13:48:37.691+00
1654237165802671770,2829544373459232921,2021-10-12 13:07:38.236266+00
1654237165802671770,3574991006068307018,2021-10-13 09:01:55.541562+00
1654237165802671770,7093414662620480040,2021-10-13 08:58:34.923294+00
1654237165802671770,1905304059727837581,2021-10-13 08:58:36.16663+00
1654237165802671770,8086006096236165935,2021-10-13 09:13:10.47744+00
1654237165802671770,1612443547094448392,2021-10-13 09:13:13.616063+00
1654237165802671770,4163080441676142233,2021-10-13 09:24:44.807937+00
1654237165802671770,5027503087698355993,2021-10-13 09:26:32.247501+00
1654237165802671770,8264675090910384654,2021-10-13 09:47:10.650034+00
1654237165802671770,4342693386802150583,2021-10-13 12:36:01.473187+00
1654237165802671770,932607407428729789,2021-10-14 17:33:11.91643+00
1654237165802671770,2831783732297898366,2021-10-15 08:17:15.145205+00
1654237165802671770,5415581945998257523,2021-10-19 13:53:39.839796+00
2237276845615296384,4350668590575230341,2020-10-12 09:31:59.246+00
2237276845615296384,5662611761154100570,2020-10-08 15:49:20.41+00
1593145389251854521,4578752548300521406,2020-10-05 20:32:57.546+00
6874585602910935808,4350668590575230341,2020-10-05 20:33:50.49+00
6321887229348302000,4350668590575230341,2020-10-20 12:48:53.143+00
6321887229348302000,5662611761154100570,2020-10-06 10:03:00.404+00
6321887229348302000,4578752548300521406,2020-10-20 14:21:20.693+00
6321887229348302000,473165195765834390,2020-10-25 17:10:19.785+00
6321887229348302000,5360388313199267805,2020-10-25 17:09:46.647+00
6321887229348302000,1254291982294166203,2020-10-25 14:53:42.374+00
6321887229348302000,5799031067080426963,2022-02-01 19:32:00.903957+00
6321887229348302000,5074678552556974009,2020-10-25 17:10:21.001+00
6321887229348302000,7547455320233905533,2020-10-25 17:10:18.371+00
6321887229348302000,7621815396402138317,2020-10-25 17:10:17.29+00
6321887229348302000,4376043403453532746,2020-10-25 17:10:16.274+00
6321887229348302000,1059597418107618144,2021-05-20 14:48:18.877877+00
6321887229348302000,7878337366338162783,2020-10-20 12:46:04.141+00
6321887229348302000,155188713627307326,2020-10-20 14:46:45.417+00
6321887229348302000,4560340180779680557,2021-05-20 14:46:48.701364+00
6321887229348302000,6392774892874815056,2020-10-20 16:19:44.574+00
6321887229348302000,4362875683132041575,2020-10-20 16:32:56.683+00
6321887229348302000,3677593596458160341,2020-10-20 20:57:46.598+00
6321887229348302000,4308906648625109291,2020-10-20 20:57:45.088+00
6321887229348302000,1537619214766929300,2020-10-20 20:57:43.342+00
6321887229348302000,6734506797778407911,2020-10-20 20:57:47.788+00
6321887229348302000,6325014015900200110,2020-10-21 06:56:55.889+00
6321887229348302000,2031580137356785895,2020-10-21 06:56:53.61+00
6321887229348302000,5416963777046154326,2020-10-21 06:56:49.317+00
6321887229348302000,4030383603148046369,2020-10-21 07:40:38.884+00
6321887229348302000,1971824212275707378,2020-10-21 07:56:10.308+00
6321887229348302000,5712476555820576444,2020-10-21 09:35:46.64+00
6321887229348302000,5284402863877663142,2020-10-21 09:36:00.522+00
6321887229348302000,4557752676243664132,2020-10-21 09:36:01.765+00
6321887229348302000,2582589518913119800,2020-10-21 09:37:04.454+00
6321887229348302000,4654238932297257378,2020-10-21 11:41:19.429+00
6321887229348302000,115169621427118552,2020-10-21 11:58:06.075+00
6321887229348302000,6132472162639966680,2020-10-21 13:21:59.556+00
6321887229348302000,5563741543648468531,2020-10-21 13:22:03.059+00
6321887229348302000,2889767807893185368,2020-10-21 13:22:00.941+00
6321887229348302000,6669657438829364603,2020-10-21 14:10:03.651+00
6321887229348302000,7096602029663197711,2020-10-21 21:56:34.423+00
6321887229348302000,7395111197577678318,2020-10-23 08:46:18.27+00
6321887229348302000,5986595940474778697,2021-05-20 14:48:19.946837+00
6321887229348302000,4364191615548407241,2020-10-25 17:12:37.74+00
6321887229348302000,7319318047450486048,2020-10-23 08:46:14.494+00
6321887229348302000,8434392835479751820,2020-10-23 08:46:16.634+00
6321887229348302000,6412948830159146564,2020-10-24 20:27:41.13+00
6321887229348302000,372986752232629722,2020-10-30 19:43:44.582+00
6321887229348302000,1800832710922101537,2021-05-20 14:46:56.616801+00
6321887229348302000,546291071935574008,2020-10-30 19:43:43.272+00
6321887229348302000,3665754837390907531,2021-05-20 14:46:52.144321+00
6321887229348302000,995862226315639184,2020-11-03 10:40:56.458+00
6321887229348302000,5830607853301266012,2020-11-13 18:28:37.433+00
6321887229348302000,1533075189051346054,2020-11-18 10:20:39.985+00
6321887229348302000,3445059656586481282,2021-01-25 12:09:43.479222+00
6321887229348302000,2951868625848513388,2021-01-25 12:09:44.736025+00
6321887229348302000,4246185731608653350,2021-05-20 14:46:53.844705+00
6321887229348302000,104905178569146556,2022-01-09 15:59:05.809893+00
6455754201291056679,4350668590575230341,2020-10-06 15:51:41.876+00
6455754201291056679,4578752548300521406,2020-10-06 15:53:58.354+00
4314642461146613272,5013797917909119851,2020-11-05 13:23:39.68+00
2785457223132338347,4350668590575230341,2020-10-20 19:39:35.384+00
2785457223132338347,4046019769559815505,2020-10-08 13:41:39.036+00
2785457223132338347,7975531780048951166,2020-10-20 15:58:43.52+00
2785457223132338347,8916588042541856484,2020-10-20 15:58:38.525+00
2785457223132338347,5139847892397446365,2020-10-20 15:56:40.455+00
2785457223132338347,7949877464346555042,2020-10-20 15:58:49.514+00
2785457223132338347,3772699198306865545,2020-10-20 15:58:39.075+00
2785457223132338347,101951088122889132,2020-10-20 15:58:40.739+00
2785457223132338347,5940211436964817226,2020-10-20 15:58:39.72+00
2785457223132338347,6663848925977741713,2020-10-20 15:56:42.789+00
2785457223132338347,5837010926527598891,2020-10-20 15:56:41.873+00
2785457223132338347,8293001404126095726,2020-10-20 15:56:44.376+00
2785457223132338347,7962045980775791964,2020-10-20 15:58:50.671+00
2785457223132338347,655382049144585986,2020-10-20 15:56:45.693+00
2785457223132338347,7532275397892590114,2020-10-20 18:52:42.314+00
2785457223132338347,7284756777344774715,2020-10-20 19:39:36.585+00
5280826601935438200,4350668590575230341,2020-10-08 19:37:28.296+00
2723016987325423056,4314642461146613272,2020-10-28 15:06:52.297+00
2723016987325423056,5013797917909119851,2020-10-28 15:06:52.949+00
2723016987325423056,8247209357460971610,2020-10-28 15:06:53.616+00
2723016987325423056,1519746254724079150,2020-10-28 15:06:50.077+00
2723016987325423056,3370778813037577779,2020-10-28 15:06:50.871+00
7975531780048951166,4046019769559815505,2020-10-13 13:04:09.439+00
7975531780048951166,2785457223132338347,2020-10-13 13:04:14.948+00
8916588042541856484,4350668590575230341,2020-10-21 10:01:11.921+00
8916588042541856484,4046019769559815505,2020-10-13 13:16:40.028+00
8916588042541856484,2785457223132338347,2020-10-13 13:16:47.099+00
8916588042541856484,7975531780048951166,2020-10-13 13:16:56.385+00
8916588042541856484,5139847892397446365,2020-10-21 10:01:05.055+00
8916588042541856484,7949877464346555042,2020-10-22 06:42:01.363+00
8916588042541856484,3772699198306865545,2020-10-21 10:01:07.796+00
8916588042541856484,101951088122889132,2020-10-21 10:01:24.851+00
8916588042541856484,5940211436964817226,2020-10-21 10:01:08.916+00
8916588042541856484,6663848925977741713,2020-10-22 06:41:56.07+00
8916588042541856484,5837010926527598891,2020-10-21 10:01:21.852+00
8916588042541856484,8293001404126095726,2020-10-21 10:01:06.497+00
8916588042541856484,7962045980775791964,2020-10-22 06:41:58.485+00
8916588042541856484,655382049144585986,2020-10-22 06:41:59.752+00
8916588042541856484,7532275397892590114,2020-10-21 10:01:23.536+00
8916588042541856484,5451002439493639880,2020-10-22 06:42:02.508+00
4014314687968825182,4350668590575230341,2020-10-18 15:11:35.875+00
4014314687968825182,5662611761154100570,2020-10-19 08:32:35.434+00
4014314687968825182,4578752548300521406,2020-10-18 15:11:34.973+00
4014314687968825182,2029671738282325855,2020-10-18 15:12:07.537+00
4014314687968825182,6758937047322953809,2020-11-01 15:51:13.841+00
5139847892397446365,4350668590575230341,2020-10-13 16:31:53.279+00
5139847892397446365,4046019769559815505,2020-10-13 16:30:38.146+00
5139847892397446365,2785457223132338347,2020-10-13 16:30:32.411+00
5139847892397446365,7975531780048951166,2020-10-13 16:30:54.197+00
7949877464346555042,4046019769559815505,2020-10-15 19:21:11.761+00
7949877464346555042,2785457223132338347,2020-10-15 19:20:58.715+00
1635700382099658129,4350668590575230341,2020-10-20 12:46:24.342+00
1635700382099658129,4578752548300521406,2020-10-20 12:46:18.732+00
3772699198306865545,4046019769559815505,2020-10-17 15:35:34.643+00
3772699198306865545,2785457223132338347,2020-10-17 15:35:34.069+00
3772699198306865545,7975531780048951166,2020-10-17 15:35:36.301+00
3772699198306865545,5139847892397446365,2020-10-17 15:35:32.715+00
3772699198306865545,7949877464346555042,2020-10-17 15:35:36.913+00
4518906319359228871,4350668590575230341,2020-10-20 04:55:44.54+00
4518906319359228871,5662611761154100570,2020-10-20 04:55:43.069+00
1059597418107618144,4350668590575230341,2020-10-20 08:25:12.689+00
1059597418107618144,5662611761154100570,2020-10-20 08:24:29.665+00
1059597418107618144,1654237165802671770,2020-10-20 08:23:07.042+00
1059597418107618144,9148208895795339310,2021-01-11 12:34:10.803+00
1059597418107618144,1665644726330778996,2021-10-15 15:56:41.625763+00
835393429966426943,4350668590575230341,2020-10-20 11:41:14.655+00
835393429966426943,5662611761154100570,2020-10-20 11:41:23.887+00
835393429966426943,4578752548300521406,2020-10-20 11:41:20.271+00
835393429966426943,1259786790383039437,2020-10-24 13:09:56.312+00
101951088122889132,4046019769559815505,2020-10-20 10:06:59.064+00
101951088122889132,2785457223132338347,2020-10-20 10:06:57.451+00
101951088122889132,7975531780048951166,2020-10-20 10:07:38.553+00
101951088122889132,8916588042541856484,2020-10-20 10:06:59.777+00
101951088122889132,5139847892397446365,2020-10-20 10:07:38+00
101951088122889132,7949877464346555042,2020-10-20 10:06:57.928+00
101951088122889132,3772699198306865545,2020-10-20 10:06:58.431+00
5940211436964817226,2785457223132338347,2020-10-20 10:36:57.157+00
5940211436964817226,7975531780048951166,2020-10-20 10:36:57.782+00
5940211436964817226,8916588042541856484,2020-10-20 10:36:56.025+00
5940211436964817226,5139847892397446365,2020-10-20 10:36:55.335+00
5940211436964817226,101951088122889132,2020-10-20 10:36:56.628+00
5837010926527598891,4046019769559815505,2020-10-20 10:55:54.167+00
5837010926527598891,8916588042541856484,2020-10-20 10:56:03.456+00
5837010926527598891,5139847892397446365,2020-10-20 10:56:02.089+00
3244178234284660318,4350668590575230341,2020-10-21 15:56:20.785+00
3244178234284660318,5662611761154100570,2020-10-21 15:56:03.042+00
3244178234284660318,835405523901536263,2020-10-21 15:56:24.809+00
3244178234284660318,1259786790383039437,2020-10-21 15:56:45.262+00
3244178234284660318,6019379869616019748,2020-10-21 15:55:42.901+00
8293001404126095726,4046019769559815505,2020-10-20 11:24:04.57+00
2894775906497881750,5662611761154100570,2020-10-20 18:12:05.158+00
1259786790383039437,835393429966426943,2020-10-24 13:34:29.447+00
1801844697498260741,5662611761154100570,2020-10-27 15:01:48.61+00
1801844697498260741,4578752548300521406,2020-10-27 15:01:50.179+00
1144606718190802490,4350668590575230341,2020-10-20 15:35:12.275+00
1144606718190802490,5662611761154100570,2020-10-20 15:35:09.986+00
1144606718190802490,4578752548300521406,2020-10-20 15:35:11.456+00
1144606718190802490,4560340180779680557,2020-10-20 15:34:14.83+00
4560340180779680557,4350668590575230341,2020-10-22 10:04:54.405+00
4560340180779680557,4578752548300521406,2020-10-26 09:59:30.712+00
4560340180779680557,1144606718190802490,2020-10-20 15:33:47.609+00
7532275397892590114,4350668590575230341,2020-10-21 08:15:49.54+00
7532275397892590114,4046019769559815505,2020-10-20 18:37:35.313+00
7532275397892590114,2785457223132338347,2020-10-20 18:37:38.211+00
7532275397892590114,7975531780048951166,2020-10-20 18:37:23.48+00
7532275397892590114,8916588042541856484,2020-10-20 18:40:53.42+00
7532275397892590114,5139847892397446365,2020-10-20 18:37:40.603+00
7532275397892590114,7949877464346555042,2020-10-20 18:40:10.843+00
7532275397892590114,3772699198306865545,2020-10-20 18:37:19.712+00
7532275397892590114,101951088122889132,2020-10-20 18:40:58.473+00
7532275397892590114,5940211436964817226,2020-10-20 18:37:36.983+00
7532275397892590114,6663848925977741713,2020-10-20 18:37:21.851+00
7532275397892590114,8293001404126095726,2020-10-20 18:40:06.409+00
7532275397892590114,7962045980775791964,2020-10-20 18:37:20.599+00
7532275397892590114,655382049144585986,2020-10-20 18:37:18.371+00
6019379869616019748,835405523901536263,2020-10-23 09:58:17.429+00
6019379869616019748,3244178234284660318,2020-10-21 07:11:59.979+00
6019379869616019748,3913379579482932768,2020-10-23 09:57:43.305+00
6019379869616019748,3612554554390713215,2021-08-18 16:57:18.668831+00
6019379869616019748,7184719426272067454,2020-10-29 10:12:05.212+00
5451002439493639880,4350668590575230341,2020-10-25 17:21:26.833+00
5451002439493639880,4046019769559815505,2020-10-21 15:04:52.602+00
5451002439493639880,2785457223132338347,2020-10-21 15:04:59.961+00
5451002439493639880,7975531780048951166,2020-10-21 15:05:00.862+00
5451002439493639880,8916588042541856484,2020-10-21 15:07:03.747+00
5451002439493639880,5139847892397446365,2020-10-21 15:07:04.434+00
5451002439493639880,7949877464346555042,2020-10-21 15:07:13.769+00
5451002439493639880,3772699198306865545,2020-10-21 15:07:02.482+00
5451002439493639880,101951088122889132,2020-10-21 15:04:48.546+00
5451002439493639880,5940211436964817226,2020-10-21 15:07:01.85+00
5451002439493639880,6663848925977741713,2020-10-21 15:07:12.764+00
5451002439493639880,5837010926527598891,2020-10-21 15:04:45.794+00
5451002439493639880,8293001404126095726,2020-10-21 15:04:46.386+00
5451002439493639880,7962045980775791964,2020-10-21 15:04:47.858+00
5451002439493639880,655382049144585986,2020-10-21 15:07:05.43+00
5451002439493639880,7532275397892590114,2020-10-21 15:04:57.427+00
5451002439493639880,7284756777344774715,2020-10-21 15:04:47.074+00
9148208895795339310,1654237165802671770,2020-10-22 20:56:38.902+00
9148208895795339310,757239906246659541,2020-10-22 20:56:39.007+00
9148208895795339310,1059597418107618144,2020-10-22 20:56:42.313+00
9148208895795339310,5986595940474778697,2020-10-22 20:56:41.308+00
9148208895795339310,4364191615548407241,2020-10-22 20:56:40.198+00
7416477288413185765,5360388313199267805,2020-10-26 14:11:27.382+00
7416477288413185765,7316008594556535521,2020-10-26 14:11:24.261+00
7316008594556535521,5360388313199267805,2020-10-26 10:44:18.499+00
7316008594556535521,7416477288413185765,2020-10-26 10:44:21.37+00
2316600667780885588,5662611761154100570,2020-11-06 14:42:37.163+00
2591869394204919723,5824599218942905235,2020-10-27 09:51:28.59+00
3612554554390713215,6019379869616019748,2021-08-24 15:43:02.543109+00
7184719426272067454,6019379869616019748,2020-11-01 17:34:26.421+00
7184719426272067454,3228513548794648539,2020-11-01 17:34:48.6+00
6741149765492815358,835405523901536263,2020-10-27 09:53:17.083+00
5139673088479939126,4296508470007746253,2020-10-31 15:42:22.447+00
5139673088479939126,2962013975238835888,2020-10-31 15:42:33.289+00
5139673088479939126,6237745844359815599,2020-10-31 15:42:14.16+00
285284586486339964,5662611761154100570,2020-10-27 09:56:37.038+00
285284586486339964,4578752548300521406,2020-10-27 09:56:38.086+00
285284586486339964,6019379869616019748,2020-10-30 16:16:01.825+00
285284586486339964,2591869394204919723,2020-10-30 16:16:32.511+00
285284586486339964,3612554554390713215,2020-10-30 16:16:00.621+00
7208407396300855327,5662611761154100570,2020-10-27 10:32:16.305+00
7208407396300855327,4578752548300521406,2020-10-27 10:32:17.566+00
2962013975238835888,5139673088479939126,2020-11-01 14:08:42.058+00
7111564292493153100,4350668590575230341,2020-10-28 08:52:33.317+00
7111564292493153100,5662611761154100570,2020-10-28 08:52:25.036+00
9089948363882817506,5662611761154100570,2020-10-28 09:08:01.179+00
9089948363882817506,4578752548300521406,2020-10-28 10:21:19.149+00
6200312873086218665,6071660816911749637,2021-12-16 14:52:33.347083+00
2245496163452578069,5662611761154100570,2020-10-30 10:18:53.581+00
2245496163452578069,4578752548300521406,2020-10-30 10:19:11.272+00
3228513548794648539,6019379869616019748,2020-11-03 14:38:47.692+00
3228513548794648539,7184719426272067454,2020-11-03 14:38:44.501+00
6431688417514282661,4578752548300521406,2020-10-31 09:28:13.336+00
6431688417514282661,4014314687968825182,2020-10-31 09:19:50.195+00
6454032207599579310,4350668590575230341,2020-10-31 18:16:22.363+00
6454032207599579310,5662611761154100570,2020-10-31 18:15:59.929+00
6454032207599579310,4014314687968825182,2020-10-31 17:45:13.379+00
6454032207599579310,418021716602035007,2020-11-08 09:36:22.39+00
418021716602035007,5240163055490136595,2020-11-01 10:33:07.288+00
418021716602035007,7416477288413185765,2020-11-01 10:33:06.729+00
418021716602035007,7316008594556535521,2020-11-01 10:33:05.496+00
418021716602035007,6454032207599579310,2020-11-01 10:33:04.437+00
6758937047322953809,5662611761154100570,2020-11-08 16:34:24.929+00
6758937047322953809,4578752548300521406,2020-11-08 16:34:14.315+00
6758937047322953809,4014314687968825182,2020-11-01 15:52:08.384+00
6758937047322953809,418021716602035007,2020-11-01 15:47:30.833+00
2496137656987021732,4350668590575230341,2020-11-02 16:44:04.538+00
2496137656987021732,5662611761154100570,2020-11-02 16:44:29.336+00
2496137656987021732,4578752548300521406,2020-11-04 10:33:59.753+00
2496137656987021732,8011463513739549947,2021-06-08 19:13:55.196173+00
9203483486488200964,4350668590575230341,2020-11-24 16:48:45.195+00
9203483486488200964,5662611761154100570,2020-12-08 15:30:53.199+00
9203483486488200964,4578752548300521406,2020-12-08 15:30:58.329+00
9203483486488200964,5799031067080426963,2020-12-08 15:30:38.555+00
9203483486488200964,341303801045257127,2021-05-27 14:11:07.827019+00
9203483486488200964,4802444162553433923,2021-05-27 14:11:36.841737+00
9203483486488200964,6559874294228125650,2021-05-27 14:11:37.83719+00
9203483486488200964,7265138867478231576,2021-05-27 14:10:53.280304+00
9203483486488200964,7404754064394776905,2021-05-27 14:11:35.36475+00
9203483486488200964,7665999432378593305,2021-05-27 14:11:43.514671+00
686734388087859853,4350668590575230341,2020-11-18 14:38:04.771+00
686734388087859853,5662611761154100570,2020-11-18 14:37:45.506+00
5452865254416780356,4350668590575230341,2020-11-26 23:10:17.017+00
1473035538346726187,4350668590575230341,2020-12-02 09:02:12.338+00
8662842457172753241,5799031067080426963,2022-01-18 16:57:43.618684+00
8662842457172753241,4218722233454171471,2021-10-30 14:17:52.240902+00
4936158047126750643,4350668590575230341,2020-12-14 12:48:12.563+00
4936158047126750643,7621815396402138317,2020-12-14 12:48:22.192+00
3440323574651209741,4350668590575230341,2020-12-22 12:56:49.048+00
3440323574651209741,5662611761154100570,2021-04-02 12:00:07.190144+00
3440323574651209741,4578752548300521406,2021-04-02 12:07:29.39009+00
3440323574651209741,1654237165802671770,2020-12-22 12:56:56.003+00
8644101315264184847,4350668590575230341,2020-12-23 12:04:32.584+00
8644101315264184847,5662611761154100570,2021-03-04 15:40:36.244743+00
8470470194950725626,5659095684702158316,2021-01-08 14:14:24.383+00
4678243695832315465,809334107046218210,2021-02-14 20:26:02.061397+00
2468854356316383803,4578752548300521406,2021-02-25 17:22:03.417552+00
9019811456211915243,4578752548300521406,2021-02-25 19:34:51.367807+00
5120753827327969293,4578752548300521406,2021-03-02 18:48:40.470987+00
5120753827327969293,9019811456211915243,2021-03-02 10:50:42.340853+00
3610324671350147035,4350668590575230341,2021-03-03 21:14:29.701852+00
8916444126972477256,9084859464988837364,2021-03-04 10:49:59.020179+00
7456886414361042354,5799031067080426963,2021-03-08 12:03:35.97263+00
4562113731057624155,4730781603357225163,2021-03-14 16:44:16.072896+00
4730781603357225163,4562113731057624155,2021-03-14 15:45:17.356441+00
2174601001989467596,4350668590575230341,2021-03-20 10:04:59.679149+00
2174601001989467596,7621815396402138317,2021-03-20 10:04:41.753248+00
4206181812235614447,4578752548300521406,2021-03-25 22:06:26.401623+00
4206181812235614447,9019811456211915243,2021-03-25 22:06:11.517579+00
4206181812235614447,5120753827327969293,2021-03-25 22:06:12.731785+00
1222249441013375261,4350668590575230341,2021-04-07 10:47:12.118828+00
1222249441013375261,4578752548300521406,2021-04-07 10:47:12.042068+00
1222249441013375261,9203483486488200964,2021-04-07 10:47:11.945655+00
341303801045257127,4350668590575230341,2021-05-24 16:28:21.533615+00
341303801045257127,5662611761154100570,2021-05-27 21:06:32.748135+00
341303801045257127,4578752548300521406,2021-05-24 11:00:43.558088+00
341303801045257127,9203483486488200964,2021-05-27 21:05:56.829485+00
341303801045257127,3602530386538700402,2021-05-24 16:28:31.054511+00
341303801045257127,9030525052269522219,2021-06-01 09:01:20.584155+00
7819024741412470224,4350668590575230341,2021-04-17 20:23:19.399023+00
7819024741412470224,2785457223132338347,2021-04-17 20:23:19.624472+00
7819024741412470224,7975531780048951166,2021-04-17 20:23:19.551376+00
5222331218977721998,9203483486488200964,2021-04-20 13:02:58.402473+00
9149067765330089567,7481506039200865619,2021-04-28 02:10:25.658101+00
9149067765330089567,8114372042753053892,2021-04-28 02:10:25.522551+00
7265138867478231576,9203483486488200964,2021-05-05 10:42:34.935848+00
1716518458224210938,4350668590575230341,2021-05-05 11:15:46.138985+00
4246185731608653350,5662611761154100570,2021-05-11 10:46:29.819272+00
4246185731608653350,4578752548300521406,2021-05-11 10:46:29.959809+00
5852219741076239120,1654237165802671770,2021-05-18 13:27:02.02677+00
7404754064394776905,7819024741412470224,2021-05-19 09:26:32.249326+00
7665999432378593305,9203483486488200964,2021-05-19 09:31:50.18063+00
7665999432378593305,7819024741412470224,2021-05-19 09:32:41.05382+00
7665999432378593305,7404754064394776905,2021-05-19 09:31:50.101673+00
3602530386538700402,341303801045257127,2021-05-24 16:04:41.845597+00
383330968107520464,1254291982294166203,2021-05-27 21:31:50.902096+00
383330968107520464,6321887229348302000,2021-05-27 21:31:19.222765+00
9030525052269522219,341303801045257127,2021-06-01 08:59:36.74512+00
8290673793080916284,7819024741412470224,2021-06-01 09:34:13.718301+00
4249257190618400807,4350668590575230341,2021-06-01 11:12:48.115976+00
4249257190618400807,4578752548300521406,2021-06-01 11:12:48.197127+00
